country,region,water_stress_score,water_stress_label,groundwater_decline,drought_risk
Burkina Faso,Est,0.0,Low (<10%),,2.56081933138457
Burkina Faso,Haut-Bassins,0.0,Low (<10%),,2.16577313979197
Burkina Faso,Nord,5.0,Arid and Low Water Use,,3.49427781377202
Burkina Faso,Plateau-Central,5.0,Arid and Low Water Use,,3.08186612430014
Burkina Faso,Sahel,5.0,Arid and Low Water Use,,3.51428207199452
Burkina Faso,Sud-Ouest,0.0,Low (<10%),,2.75821747190883
Burundi,Bubanza,0.0,Low (<10%),,2.56239018118443
Burundi,Bujumbura Mairie,0.0,Low (<10%),,2.56239018118443
Burundi,Bujumbura Rural,0.0,Low (<10%),,2.56239018118443
Burundi,Bururi,0.0,Low (<10%),,2.33416677743
Burundi,Cankuzo,0.0,Low (<10%),,2.33456941083957
Burundi,Cibitoke,0.0,Low (<10%),,2.56239018118443
Burundi,Gitega,0.0,Low (<10%),,2.33456941083957
Burundi,Karuzi,0.0,Low (<10%),,2.966107370801
Burundi,Kayanza,0.0,Low (<10%),,2.56239018118443
Burundi,Kirundo,0.0,Low (<10%),,3.18898814826695
Burundi,Makamba,0.0,Low (<10%),,2.33416677743
Burundi,Muramvya,0.0,Low (<10%),,2.56239018118443
Burundi,Muyinga,0.0,Low (<10%),,2.966107370801
Burundi,Mwaro,0.0,Low (<10%),,2.33416677743
Burundi,Ngozi,0.0,Low (<10%),,2.966107370801
Burundi,Rutana,0.0,Low (<10%),,2.33416677743
Burundi,Ruyigi,0.0,Low (<10%),,2.33456941083957
Cambodia,Batdâmbâng,0.0,Low (<10%),,3.32383075065456
Cambodia,Bântéay Méanchey,1.2666111820271653,Low - Medium (10-20%),,2.76731792668831
Cambodia,Kaôh Kong,1.8640405928632244,Low - Medium (10-20%),,3.85948347854848
Cambodia,Kep,0.0,Low (<10%),,3.20579315370024
Cambodia,Krong Pailin,2.5212039145690723,Medium - High (20-40%),,3.2423527862299
Cambodia,Krong Preah Sihanouk,0.0,Low (<10%),,3.20579315370024
Cambodia,Krâchéh,1.8827114901295496,Low - Medium (10-20%),,2.7352549520103
Cambodia,Kâmpóng Cham,1.8640405928632244,Low - Medium (10-20%),,3.85948347854848
Cambodia,Kâmpóng Chhnang,0.0,Low (<10%),,3.79724212820301
Cambodia,Kâmpóng Spœ,1.8640405928632244,Low - Medium (10-20%),,3.85948347854848
Cambodia,Kâmpóng Thum,1.8827114901295496,Low - Medium (10-20%),,2.7352549520103
Cambodia,Kâmpôt,1.8640405928632244,Low - Medium (10-20%),,3.85948347854848
Cambodia,Kândal,1.8640405928632244,Low - Medium (10-20%),,3.85948347854848
Cambodia,Môndól Kiri,1.696158820161212,Low - Medium (10-20%),,2.16758535578381
Cambodia,Otdar Mean Chey,1.8827114901295496,Low - Medium (10-20%),,2.7352549520103
Cambodia,Phnom Penh,1.8640405928632244,Low - Medium (10-20%),,3.85948347854848
Cambodia,Pouthisat,1.8640405928632244,Low - Medium (10-20%),,3.85948347854848
Cambodia,Preah Vihéar,1.8827114901295496,Low - Medium (10-20%),,2.7352549520103
Cambodia,Prey Vêng,4.452659764070166,Extremely High (>80%),,3.37199026135071
Cambodia,Rôtânôkiri,0.0,Low (<10%),,1.49041973496133
Cambodia,Siemréab,1.8827114901295496,Low - Medium (10-20%),,2.7352549520103
Cambodia,Stœng Trêng,1.8827114901295496,Low - Medium (10-20%),,2.7352549520103
Cambodia,Svay Rieng,4.452659764070166,Extremely High (>80%),,3.37199026135071
Cambodia,Takêv,1.8640405928632244,Low - Medium (10-20%),,3.85948347854848
Cambodia,Tbong Khmum,1.696158820161212,Low - Medium (10-20%),,2.16758535578381
Cameroon,Adamaoua,0.0,Low (<10%),,1.71362100631151
Cameroon,Centre,0.0,Low (<10%),,1.63020949785814
Cameroon,Est,0.0,Low (<10%),,0.651270737196656
Cameroon,Extrême-Nord,0.0,Low (<10%),,3.43725957787419
Cameroon,Littoral,0.0,Low (<10%),,1.66144664191307
Cameroon,Nord,3.4344955530186607,High (40-80%),,3.32727079063495
Cameroon,Nord-Ouest,0.0,Low (<10%),,2.99201432796044
Cameroon,Ouest,0.0,Low (<10%),,2.99201432796044
Cameroon,Sud,0.0,Low (<10%),,0.859247760515597
Cameroon,Sud-Ouest,0.0,Low (<10%),,2.99201432796044
Canada,Alberta,0.0,Low (<10%),,1.90535933192248
Canada,British Columbia,0.0,Low (<10%),,1.52470829552116
Canada,Manitoba,0.0,Low (<10%),,
Canada,New Brunswick,1.444362317365465,Low - Medium (10-20%),,0.651154423183851
Canada,Newfoundland and Labrador,0.0,Low (<10%),,0.730338836904089
Canada,Northwest Territories,0.0,Low (<10%),0.79255,
Canada,Nova Scotia,0.0,Low (<10%),,0.676493992083537
Canada,Nunavut,0.0,Low (<10%),,1.48950763007062
Canada,Ontario,0.0,Low (<10%),,1.43345667514512
Canada,Prince Edward Island,0.0,Low (<10%),,0.676493992083537
Canada,Québec,0.0,Low (<10%),,0.971432286362552
Canada,Saskatchewan,0.0,Low (<10%),,1.40249988683436
Canada,Yukon,0.0,Low (<10%),0.79255,0.278473299954803
Cayman Islands,Bodden Town,0.0,Low (<10%),,
Cayman Islands,East End,0.0,Low (<10%),,
Cayman Islands,George Town,0.0,Low (<10%),,
Cayman Islands,North Side,0.0,Low (<10%),,
Cayman Islands,West Bay,0.0,Low (<10%),,
Central African Republic,Bamingui-Bangoran,0.0,Low (<10%),,1.61604873965894
Central African Republic,Bangui,0.0,Low (<10%),,1.53476704622869
Central African Republic,Basse-Kotto,0.0,Low (<10%),,1.73768959050549
Central African Republic,Haut-Mbomou,0.0,Low (<10%),,1.43768256792875
Central African Republic,Haute-Kotto,0.0,Low (<10%),,1.69636926891211
Central African Republic,Kémo,0.0,Low (<10%),,1.51924111190443
Central African Republic,Lobaye,5.0,Arid and Low Water Use,,0.651324901035441
Central African Republic,Mambéré-Kadéï,0.0,Low (<10%),,1.71362100631151
Central African Republic,Mbomou,0.0,Low (<10%),,1.45890991583518
Central African Republic,Nana-Grébizi,0.0,Low (<10%),,1.52294133081063
Central African Republic,Nana-Mambéré,0.0,Low (<10%),,1.71362100631151
Central African Republic,Ombella-M'Poko,0.0,Low (<10%),,1.44586152370024
Central African Republic,Ouaka,0.0,Low (<10%),,1.52294133081063
Central African Republic,Ouham,0.0,Low (<10%),,1.53476704622869
Central African Republic,Ouham-Pendé,0.0,Low (<10%),,1.71362100631151
Central African Republic,Sangha-Mbaéré,0.0,Low (<10%),,0.651270737196656
Central African Republic,Vakaga,0.0,Low (<10%),,1.81302904526928
Chad,Barh el Ghazel,5.0,Arid and Low Water Use,,
Chad,Batha,5.0,Arid and Low Water Use,,
Chad,Borkou,5.0,Arid and Low Water Use,,
Chad,Chari-Baguirmi,0.0,Low (<10%),,1.86269197590571
Chad,Ennedi Est,0.0,Low (<10%),1.1649615,
Chad,Ennedi Ouest,5.0,Arid and Low Water Use,1.050004,
Chad,Guéra,0.0,Low (<10%),,2.21176263362415
Chad,Hadjer-Lamis,0.0,Low (<10%),,2.21176263362415
Chad,Kanem,0.0,Low (<10%),,
Chad,Lac,5.0,Arid and Low Water Use,,
Chad,Logone Occidental,0.0,Low (<10%),,3.28268607987155
Chad,Logone Oriental,0.0,Low (<10%),,2.29764008301951
Chad,Mandoul,0.0,Low (<10%),,1.83105501283382
Chad,Mayo-Kebbi Est,0.0,Low (<10%),,3.01086458789261
Chad,Mayo-Kebbi Ouest,0.0,Low (<10%),,3.28268607987155
Chad,Moyen-Chari,0.0,Low (<10%),,2.16037492689131
Chad,Ouaddaï,5.0,Arid and Low Water Use,,
Chad,Salamat,0.0,Low (<10%),,1.76702310582971
Chad,Sila,5.0,Arid and Low Water Use,,2.15689029279532
Chad,Tandjilé,0.0,Low (<10%),,3.01086458789261
Chad,Tibesti,5.0,Arid and Low Water Use,1.050004,
Chad,Ville de N'Djamena,0.0,Low (<10%),,
Chad,Wadi Fira,5.0,Arid and Low Water Use,,
Chile,Aisén del General Carlos Ibáñez del Campo,0.0,Low (<10%),,1.73323863777454
Chile,Antofagasta,5.0,Arid and Low Water Use,,
Chile,Araucanía,0.0,Low (<10%),,1.4177925732344
Chile,Arica y Parinacota,5.0,Arid and Low Water Use,0.596076,
Chile,Atacama,5.0,Arid and Low Water Use,,1.65243971346448
Chile,Bío-Bío,0.0,Low (<10%),,1.4177925732344
Chile,Coquimbo,5.0,Arid and Low Water Use,,1.52743159463243
Chile,Libertador General Bernardo O'Higgins,1.975529491223768,Low - Medium (10-20%),,1.75439145482664
Chile,Los Lagos,0.0,Low (<10%),,1.22919978021226
Chile,Los Ríos,0.0,Low (<10%),,1.22919978021226
Chile,Magallanes y Antártica Chilena,0.0,Low (<10%),,1.48613944205401
Chile,Maule,0.0,Low (<10%),,1.39749483631387
Chile,Región Metropolitana de Santiago,1.975529491223768,Low - Medium (10-20%),,1.75439145482664
Chile,Tarapacá,5.0,Arid and Low Water Use,,
Chile,Valparaíso,4.915200047823339,Extremely High (>80%),,1.90011296442375
Chile,Ñuble,0.0,Low (<10%),,1.31186719300304
China,Anhui,3.898808872396967,High (40-80%),2.67158,3.46962075746465
China,Beijing,4.517148324165852,Extremely High (>80%),1.8561,2.96620151745388
China,Chongqing,0.0,Low (<10%),,3.06174440325868
China,Fujian,3.203923683254261,High (40-80%),,2.66539935532216
China,Gansu,4.89201636030636,Extremely High (>80%),,3.23929384815223
China,Guangdong,2.6261827503993302,Medium - High (20-40%),,2.75123573657144
China,Guangxi,2.26740337331228,Medium - High (20-40%),,2.72179687563065
China,Guizhou,0.0,Low (<10%),,2.80423469858141
China,Hainan,2.6360340264856745,Medium - High (20-40%),,2.75364600589451
China,Hebei,5.0,Extremely High (>80%),,2.4913381383127
China,Heilongjiang,0.0,Low (<10%),,2.07528981915969
China,Henan,5.0,Extremely High (>80%),2.67158,3.40161761888825
China,Hubei,3.2314587392091414,High (40-80%),,3.40357904885636
China,Hunan,2.355543157036516,Medium - High (20-40%),,2.66840000338589
China,Jiangsu,4.757261430166737,Extremely High (>80%),,3.47918257279
China,Jiangxi,0.3065526554445982,Low (<10%),,3.16734510557022
China,Jilin,1.2221777420085895,Low - Medium (10-20%),,3.12160114824903
China,Liaoning,3.5123670326031533,High (40-80%),,2.92354310187741
China,Nei Mongol,5.0,Arid and Low Water Use,,2.44155606193082
China,Ningxia Hui,5.0,Arid and Low Water Use,,2.90369285279685
China,Qinghai,4.89201636030636,Extremely High (>80%),,3.23929384815223
China,Shaanxi,4.958555107754623,Extremely High (>80%),,3.45849113111474
China,Shandong,5.0,Extremely High (>80%),2.67158,3.31578168093126
China,Shanghai,2.173164446735225,Medium - High (20-40%),,3.68047572253115
China,Shanxi,5.0,Extremely High (>80%),,3.09705533149855
China,Sichuan,2.5593327509498733,Medium - High (20-40%),,2.85930307189452
China,Tianjin,5.0,Extremely High (>80%),2.67158,3.10513562291632
China,Xinjiang Uygur,0.0,Low (<10%),,1.64124701033141
China,Xizang,0.0,Low (<10%),,2.21671058319283
China,Yunnan,1.6996165115119473,Low - Medium (10-20%),,2.68187326267902
China,Zhejiang,1.1259790211671843,Low - Medium (10-20%),1.691975,3.32593360342363
Colombia,Amazonas,0.0,Low (<10%),,0.299827191278484
Colombia,Antioquia,0.0,Low (<10%),,1.00968057837131
Colombia,Arauca,0.0,Low (<10%),,1.86085321782296
Colombia,Atlántico,3.1122802251047257,High (40-80%),,1.91680952353401
Colombia,Bolívar,2.3814943562148594,Medium - High (20-40%),,2.15254049119348
Colombia,Boyacá,0.0,Low (<10%),,1.86085321782296
Colombia,Caldas,0.0,Low (<10%),,1.63917397989572
Colombia,Caquetá,0.0,Low (<10%),,1.75658160533383
Colombia,Casanare,0.0,Low (<10%),,1.86085321782296
Colombia,Cauca,1.085506846511455,Low - Medium (10-20%),,2.10422874206069
Colombia,Cesar,0.0,Low (<10%),0.0,2.04670683529453
Colombia,Chocó,0.0,Low (<10%),,1.00968057837131
Colombia,Cundinamarca,0.0,Low (<10%),,1.86085321782296
Colombia,Córdoba,0.0,Low (<10%),,1.1226783600743
Colombia,Guainía,0.0,Low (<10%),,0.135943406056617
Colombia,Guaviare,0.0,Low (<10%),,1.01235219620079
Colombia,Huila,1.085506846511455,Low - Medium (10-20%),,2.10422874206069
Colombia,La Guajira,0.0,Low (<10%),,2.17375433706274
Colombia,Magdalena,0.0,Low (<10%),,2.04670683529453
Colombia,Meta,0.0,Low (<10%),,2.17369463592934
Colombia,Nariño,0.0,Low (<10%),,1.15949683423734
Colombia,Norte de Santander,0.0,Low (<10%),,2.17375433706274
Colombia,Putumayo,0.0,Low (<10%),,0.968575302128831
Colombia,Quindío,0.0,Low (<10%),,2.38536553792839
Colombia,Risaralda,0.0,Low (<10%),,1.1226783600743
Colombia,San Andrés y Providencia,0.0,Low (<10%),,
Colombia,Santander,0.0,Low (<10%),,1.93067113269484
Colombia,Sucre,0.0,Low (<10%),,2.1041920272906
Colombia,Tolima,0.0,Low (<10%),,2.38536553792839
Colombia,Valle del Cauca,0.0,Low (<10%),,2.38536553792839
Colombia,Vaupés,0.0,Low (<10%),,1.01235219620079
Colombia,Vichada,0.0,Low (<10%),,0.932890498985154
Comoros,Mwali,0.0,Low (<10%),,
Comoros,Njazídja,0.0,Low (<10%),,
Comoros,Nzwani,0.0,Low (<10%),,
Costa Rica,Alajuela,0.0,Low (<10%),,1.35409256071969
Costa Rica,Cartago,0.0,Low (<10%),,1.35409256071969
Costa Rica,Guanacaste,0.0,Low (<10%),,1.83462952739102
Costa Rica,Heredia,0.0,Low (<10%),,1.3956356920351
Costa Rica,Limón,0.0,Low (<10%),,2.54415125294868
Costa Rica,Puntarenas,0.0,Low (<10%),,1.83462952739102
Costa Rica,San José,0.0,Low (<10%),,1.35409256071969
Croatia,Bjelovarska-Bilogorska,0.0,Low (<10%),,3.16714728778203
Croatia,Brodsko-Posavska,0.0,Low (<10%),,3.93953295503138
Croatia,Dubrovacko-Neretvanska,0.0,Low (<10%),,3.17953528527217
Croatia,Grad Zagreb,0.0,Low (<10%),,3.16714728778203
Croatia,Istarska,0.0,Low (<10%),,2.82001937016193
Croatia,Karlovacka,0.0,Low (<10%),,2.82001937016193
Croatia,Koprivničko-Križevačka,0.0,Low (<10%),,3.16714728778203
Croatia,Krapinsko-Zagorska,0.0,Low (<10%),,3.16714728778203
Croatia,Licko-Senjska,0.0,Low (<10%),,2.82001937016193
Croatia,Medimurska,0.6654405849026708,Low (<10%),,2.28358866571386
Croatia,Osjecko-Baranjska,0.0,Low (<10%),,3.93953295503138
Croatia,Požeško-Slavonska,0.0,Low (<10%),,3.24919497770396
Croatia,Primorsko-Goranska,0.0,Low (<10%),,2.82001937016193
Croatia,Sisacko-Moslavacka,0.0,Low (<10%),,3.24919497770396
Croatia,Splitsko-Dalmatinska,0.1338724424333696,Low (<10%),,3.09919346584788
Croatia,Varaždinska,0.0,Low (<10%),,3.16714728778203
Croatia,Viroviticko-Podravska,0.0,Low (<10%),,3.24919497770396
Croatia,Vukovarsko-Srijemska,0.0,Low (<10%),,3.93953295503138
Croatia,Zadarska,0.0,Low (<10%),,3.64569383000144
Croatia,Zagrebačka,0.0,Low (<10%),,3.16714728778203
Croatia,Šibensko-Kninska,0.3948480809372531,Low (<10%),,3.2480383931765
Cuba,Camagüey,1.6009873217315311,Low - Medium (10-20%),,3.46381714003127
Cuba,Ciego de Ávila,1.6009873217315311,Low - Medium (10-20%),,3.46381714003127
Cuba,Cienfuegos,0.8573865304417876,Low (<10%),,3.29625973012374
Cuba,Ciudad de la Habana,2.4263044414866264,Medium - High (20-40%),,3.21765210611879
Cuba,Granma,0.3024602573152487,Low (<10%),,3.34353882315975
Cuba,Guantánamo,1.0047890532172905,Low - Medium (10-20%),,3.37903226778827
Cuba,Holguín,1.318364658494077,Low - Medium (10-20%),,3.36147056870591
Cuba,Isla de la Juventud,2.0213894839092967,Medium - High (20-40%),,2.67799638519488
Cuba,La Habana,2.4263044414866264,Medium - High (20-40%),,3.21765210611879
Cuba,Las Tunas,1.318364658494077,Low - Medium (10-20%),,3.36147056870591
Cuba,Matanzas,0.8573865304417876,Low (<10%),,3.29625973012374
Cuba,Mayabeque,0.2202945779818659,Low (<10%),,2.91790100590972
Cuba,Pinar del Río,2.4263044414866264,Medium - High (20-40%),,3.21765210611879
Cuba,Sancti Spíritus,1.6009873217315311,Low - Medium (10-20%),,3.46381714003127
Cuba,Santiago de Cuba,0.3024602573152487,Low (<10%),,3.34353882315975
Cuba,Villa Clara,0.0,Low (<10%),,3.46929950670874
Cyprus,Famagusta,5.0,Extremely High (>80%),,2.53962026768386
Cyprus,Larnaca,5.0,Extremely High (>80%),,2.53962026768386
Cyprus,Limassol,5.0,Extremely High (>80%),,2.53962026768386
Cyprus,Nicosia,5.0,Extremely High (>80%),,2.53962026768386
Cyprus,Paphos,5.0,Extremely High (>80%),,2.53962026768386
Czech Republic,Jihomoravský,1.787409082161558,Low - Medium (10-20%),,3.06250531131696
Czech Republic,Jihočeský,2.579139855993353,Medium - High (20-40%),,3.2243899899779
Czech Republic,Karlovarský,3.3698803363591243,High (40-80%),,2.92290213678908
Czech Republic,Kraj Vysočina,2.579139855993353,Medium - High (20-40%),,3.2243899899779
Czech Republic,Královéhradecký,1.8952479036014425,Low - Medium (10-20%),,2.99528840690842
Czech Republic,Liberecký,1.934328501519822,Low - Medium (10-20%),,2.97398929767093
Czech Republic,Moravskoslezský,1.787409082161558,Low - Medium (10-20%),,3.06250531131696
Czech Republic,Olomoucký,2.579139855993353,Medium - High (20-40%),,3.2243899899779
Czech Republic,Pardubický,2.579139855993353,Medium - High (20-40%),,3.2243899899779
Czech Republic,Plzeňský,0.0,Low (<10%),,2.65925773785492
Czech Republic,Prague,1.8952479036014425,Low - Medium (10-20%),,2.99528840690842
Czech Republic,Středočeský,1.934328501519822,Low - Medium (10-20%),,2.97398929767093
Czech Republic,Zlínský,1.787409082161558,Low - Medium (10-20%),,3.06250531131696
Czech Republic,Ústecký,3.828872253811917,High (40-80%),,2.94003368811829
Côte d'Ivoire,Abidjan,0.0,Low (<10%),,2.62630690919869
Côte d'Ivoire,Bas-Sassandra,0.0,Low (<10%),,2.84606652561028
Côte d'Ivoire,Comoé,0.0,Low (<10%),,2.60997391816786
Côte d'Ivoire,Denguélé,0.0,Low (<10%),,2.11408036855895
Côte d'Ivoire,Gôh-Djiboua,0.0,Low (<10%),,2.33968971669029
Côte d'Ivoire,Lacs,0.0,Low (<10%),,2.62630690919869
Côte d'Ivoire,Lagunes,0.0,Low (<10%),,2.62630690919869
Côte d'Ivoire,Montagnes,0.0,Low (<10%),,2.64181036879896
Côte d'Ivoire,Sassandra-Marahoué,0.0,Low (<10%),,2.94436785857387
Côte d'Ivoire,Savanes,0.0,Low (<10%),,2.61155695675833
Côte d'Ivoire,Vallée du Bandama,0.0,Low (<10%),,3.12022437361505
Côte d'Ivoire,Woroba,0.0,Low (<10%),,2.87797611126752
Côte d'Ivoire,Yamoussoukro,0.0,Low (<10%),,3.11592981544318
Côte d'Ivoire,Zanzan,0.0,Low (<10%),,3.15508645194259
Democratic Republic of the Congo,Bas-Uélé,0.0,Low (<10%),,0.721354683240255
Democratic Republic of the Congo,Haut-Katanga,0.0,Low (<10%),,2.44653536473565
Democratic Republic of the Congo,Haut-Lomami,0.0,Low (<10%),,1.97489572017588
Democratic Republic of the Congo,Haut-Uélé,0.0,Low (<10%),,1.09794163978745
Democratic Republic of the Congo,Ituri,0.0,Low (<10%),,0.63965783380555
Democratic Republic of the Congo,Kasaï,0.0,Low (<10%),,1.49082357995449
Democratic Republic of the Congo,Kasaï-Central,0.0,Low (<10%),,1.50229282475655
Democratic Republic of the Congo,Kasaï-Oriental,0.0,Low (<10%),,1.50229282475655
Democratic Republic of the Congo,Kinshasa,0.0,Low (<10%),,1.84828896272064
Democratic Republic of the Congo,Kongo-Central,0.0,Low (<10%),,1.72296673301517
Democratic Republic of the Congo,Kwango,1.6952150772364252,Low - Medium (10-20%),,1.92522797947584
Democratic Republic of the Congo,Kwilu,0.0,Low (<10%),,1.50142294822178
Democratic Republic of the Congo,Lomami,0.0,Low (<10%),,1.63804510180551
Democratic Republic of the Congo,Lualaba,0.0,Low (<10%),,2.11754273265395
Democratic Republic of the Congo,Maniema,0.0,Low (<10%),,0.932572546019481
Democratic Republic of the Congo,Maï-Ndombe,1.6952150772364252,Low - Medium (10-20%),,1.92522797947584
Democratic Republic of the Congo,Mongala,0.0,Low (<10%),,0.711171936194775
Democratic Republic of the Congo,Nord-Kivu,0.0,Low (<10%),,0.80766834982466
Democratic Republic of the Congo,Nord-Ubangi,0.0,Low (<10%),,0.668855452247001
Democratic Republic of the Congo,Sankuru,0.0,Low (<10%),,1.63402591193612
Democratic Republic of the Congo,Sud-Kivu,0.0,Low (<10%),,1.44323112224629
Democratic Republic of the Congo,Sud-Ubangi,0.0,Low (<10%),,0.71232334682218
Democratic Republic of the Congo,Tanganyika,0.0,Low (<10%),,1.68262355007323
Democratic Republic of the Congo,Tshopo,0.0,Low (<10%),,0.932572546019481
Democratic Republic of the Congo,Tshuapa,0.0,Low (<10%),,1.49082357995449
Democratic Republic of the Congo,Équateur,0.0,Low (<10%),,1.49082357995449
Denmark,Hovedstaden,1.1120749155884884,Low - Medium (10-20%),,3.40645249867338
Denmark,Midtjylland,1.1120749155884884,Low - Medium (10-20%),,3.40645249867338
Denmark,Nordjylland,1.1120749155884884,Low - Medium (10-20%),,3.40645249867338
Denmark,Sjælland,1.1120749155884884,Low - Medium (10-20%),,3.40645249867338
Denmark,Syddanmark,1.1120749155884884,Low - Medium (10-20%),,3.40645249867338
Djibouti,Ali Sabieh,5.0,Arid and Low Water Use,0.4065229999999999,1.99061589251771
Djibouti,Dikhil,5.0,Arid and Low Water Use,0.4065229999999999,1.99061589251771
Djibouti,Djibouti,5.0,Arid and Low Water Use,0.4065229999999999,1.99061589251771
Djibouti,Obock,5.0,Arid and Low Water Use,0.4065229999999999,1.99061589251771
Djibouti,Tadjourah,5.0,Arid and Low Water Use,0.4065229999999999,1.99061589251771
Dominica,Saint Andrew,0.532744107700867,Low (<10%),,
Dominica,Saint David,0.532744107700867,Low (<10%),,
Dominica,Saint George,0.532744107700867,Low (<10%),,
Dominica,Saint John,0.532744107700867,Low (<10%),,
Dominica,Saint Joseph,0.532744107700867,Low (<10%),,
Dominica,Saint Luke,0.532744107700867,Low (<10%),,
Dominica,Saint Mark,0.532744107700867,Low (<10%),,
Dominica,Saint Patrick,0.532744107700867,Low (<10%),,
Dominica,Saint Paul,0.532744107700867,Low (<10%),,
Dominica,Saint Peter,0.532744107700867,Low (<10%),,
Dominican Republic,Azua,1.604479359259496,Low - Medium (10-20%),,3.43710508470025
Dominican Republic,Bahoruco,1.604479359259496,Low - Medium (10-20%),,3.43710508470025
Dominican Republic,Barahona,1.604479359259496,Low - Medium (10-20%),,3.43710508470025
